,link_id,from_node,from_x,from_y,to_node,to_x,to_y,Name,Oneway,Speed,AutoNetwork,BikeNetwork,PedNetwork,DriveTime,BikeTime,Pedestrian,Length_Miles,ConnectorN,RoadClass,AADT,Length_Meters,Signal,Sig_Count,BIKE_L,BIKE_R,Bike_Lane,Bike_Path,Bike_Blvd,from_z,to_z,Slope_AB,Slope_BA,Slope_Per
95522,95522,73276,427778.4,4509197.88,73279,427806.9900000001,4509236.720000001, , ,0,N,Y,Y,0.0,0.210594991636,0.747272550968,0.0386014003567,N, ,0,62.122951275,0,0, , ,0,1,0,1342,1345,-4.829133095624972,4.829133095624972,4.829133095624972
95523,95523,73208,427840.068296,4509149.642840001,73279,427806.9900000001,4509236.720000001, , ,0,N,Y,Y,0.0,0.339330781636,1.2040769671,0.0622056310482,N, ,0,100.110290065,0,0, , ,0,1,0,1345,1345,0.0,0.0,0.0
95524,95524,73279,427806.9900000001,4509236.720000001,79387,427850.13,4509233.76, , ,0,N,Y,Y,0.0,0.152761932,0.542058468387,0.0280107484821,N, ,0,45.0789439515,0,0, , ,0,1,0,1345,1346,-2.2183305826238757,2.2183305826238757,2.2183305826238757
95528,95528,73281,430888.3,4509243.2,73245,430909.4,4509200.6,FOOTHILL DR,B,35,Y,Y,Y,0.0506390470286,0.184621525625,0.5717311761289999,0.0295394440581,N,"5 Major State Highways, Unseparated",43000,47.5391417657,0,0, , ,0,0,0,1448,1448,0.0,0.0,0.0
95530,95530,73282,431180.2,4509247.600000001,73196,431179.7,4509146.6,WASATCH DR,B,25,Y,Y,Y,0.150622176,0.39224525,1.21469496774,0.0627592400182,N,10 Other Federal Aid Eligible Local Roads,0,101.001237615,0,0, , ,0,0,0,1479,1477,1.9801737555174015,-1.9801737555174015,1.9801737555174015
95531,95531,73283,430950.7,4509251.100000001,79386,430923.1,4509207.0,LAURELHURST DR,B,25,Y,Y,Y,0.0813891984,0.184975450909,0.656364503226,0.0339121660191,N,"11 Other Local, Neighborhood, Rural Roads",0,54.5763577945,0,0, , ,0,0,0,1454,1449,9.161476144719725,-9.161476144719725,9.161476144719725
95532,95532,73284,431283.7,4509253.1,73308,431288.3,4509235.5,OAK SPRINGS DR,B,25,Y,Y,Y,0.0271283719199999,0.0616553907273,0.218777192903,0.0113034882789999,N,"11 Other Local, Neighborhood, Rural Roads",0,18.1912066687,0,0, , ,0,0,0,1504,1505,-5.497161448451969,5.497161448451969,5.497161448451969
95533,95533,73285,427466.8,4509256.2,73212,427465.9,4509166.7,ELIZABETH ST,B,25,Y,Y,Y,0.13347723888,0.303357361091,1.07642934581,0.0556155162201,N,"11 Other Local, Neighborhood, Rural Roads",0,89.50452502620001,0,0, , ,0,0,0,1331,1332,-1.1172619481610313,1.1172619481610313,1.1172619481610313
95534,95534,73286,427412.4,4509257.100000001,73213,427411.5,4509167.100000001,1100 E,B,30,Y,Y,Y,0.1118523722,0.305051924182,1.08244231161,0.0559261861008,N,10 Other Federal Aid Eligible Local Roads,16000,90.00449988939998,0,0,3A,3A,1,0,0,1328,1329,-1.11105555969849,1.11105555969849,1.11105555969849
95535,95535,73287,427347.1,4509257.6,73214,427308.5,4509172.7,MCCLELLAND ST,B,25,Y,Y,Y,0.13908207936,0.316095634909,1.12162967226,0.0579508663760999,N,"11 Other Local, Neighborhood, Rural Roads",0,93.2629079505,0,0, , ,0,0,0,1327,1327,0.0,0.0,0.0
95536,95536,73288,427782.3900000001,4509235.16,73289,427777.230002,4509258.64012, , ,0,N,Y,Y,0.0,0.312750835636,1.10976102968,0.0149455140563,N, ,0,24.0524808148,0,0, , ,0,1,0,1344,1343,4.157575294206986,-4.157575294206986,4.157575294206986
95537,95537,73289,427777.230002,4509258.64012,73301,427801.4,4509258.380000001, , ,0,N,Y,Y,0.0,0.268600059818,0.953096986452,0.0150195059106,N, ,0,24.1715591984,0,0, , ,0,1,0,1343,1346,-12.411280444823683,12.411280444823683,12.411280444823683
95538,95538,73290,427722.16,4509259.57,73289,427777.230002,4509258.64012, , ,0,N,Y,Y,0.0,0.268600059818,0.953096986452,0.0342242409218,N, ,0,55.078593822,0,0, , ,0,1,0,1340,1343,-5.446762148095568,5.446762148095568,5.446762148095568
95539,95539,73291,427171.6,4509259.6,73184,427170.2,4509127.100000001,1000 E,B,25,Y,Y,Y,0.19760700768,0.449106835636,1.59360490065,0.0823362531735,N,"11 Other Local, Neighborhood, Rural Roads",0,132.507396022,0,0, , ,0,0,0,1324,1325,-0.754674855910663,0.754674855910663,0.754674855910663
95540,95540,73291,427171.6,4509259.6,73287,427347.1,4509257.6,DOWNINGTON AVE,B,25,Y,Y,Y,0.26173845936,0.594860134909,2.1107940271000003,0.109057691421,N,"11 Other Local, Neighborhood, Rural Roads",0,175.51139564099998,0,0, , ,0,0,0,1324,1327,-1.7092907210061472,1.7092907210061472,1.7092907210061472
95541,95541,73292,427052.4,4509260.7,73186,427051.1,4509128.2,LINCOLN ST,B,25,Y,Y,Y,0.19760548824,0.449103382364,1.5935926471,0.0823356201113999,N,"11 Other Local, Neighborhood, Rural Roads",0,132.506377207,0,0, , ,0,0,0,1322,1322,0.0,0.0,0.0
95542,95542,73292,427052.4,4509260.7,73291,427171.6,4509259.6,DOWNINGTON AVE,B,25,Y,Y,Y,0.17776938456,0.404021328545,1.43362406903,0.0740705769033999,N,"11 Other Local, Neighborhood, Rural Roads",0,119.205075395,0,0, , ,0,0,0,1322,1324,-1.6777809110667188,1.6777809110667188,1.6777809110667188
95543,95543,73293,426928.9,4509262.2,73263,426928.5,4509217.100000001,900 E,B,25,Y,Y,Y,0.06725984232,0.175155839375,0.542418083226,0.0280249342877,N,10 Other Federal Aid Eligible Local Roads,12000,45.101773799700005,0,0, , ,0,0,0,1319,1319,0.0,0.0,0.0
95544,95544,73293,426928.9,4509262.2,73292,427052.4,4509260.7,DOWNINGTON AVE,B,25,Y,Y,Y,0.18418794864,0.418608974182,1.48538668258,0.0767449785537,N,"11 Other Local, Neighborhood, Rural Roads",0,123.509108976,0,0, , ,0,0,0,1319,1322,-2.428970644248557,2.428970644248557,2.428970644248557
95545,95545,73289,427777.230002,4509258.64012,73328,427780.19000000006,4509263.24, , ,0,N,Y,Y,0.0,0.312750835636,1.10976102968,0.00339887750635,N, ,0,5.46996481385,0,0, , ,0,1,0,1343,1344,-18.28165324698234,18.28165324698234,18.28165324698234
95546,95546,73294,427605.2,4509267.2,79385,427604.7,4509209.6,1200 E,B,25,Y,Y,Y,0.0859015632,0.1952308254549999,0.692754541935,0.0357923180363,N,"11 Other Local, Neighborhood, Rural Roads",0,57.6021700986,0,0, , ,0,0,0,1336,1336,0.0,0.0,0.0
95547,95547,73295,427519.0,4509268.6,73294,427605.2,4509267.2,DOWNINGTON AVE,B,25,Y,Y,Y,0.1285661856,0.292195876364,1.03682407742,0.0535692440460999,N,"11 Other Local, Neighborhood, Rural Roads",0,86.21136816190001,0,0, , ,0,0,0,1333,1336,-3.479819499403108,3.479819499403108,3.479819499403108
95549,95549,73297,430803.4,4509274.1,73206,430802.1,4509155.6,2500 E,B,25,Y,Y,Y,0.17672854608,0.401655786545,1.42523021032,0.0736368942388999,N,"11 Other Local, Neighborhood, Rural Roads",0,118.507130585,0,0, , ,0,0,0,1443,1437,5.062986480544697,-5.062986480544697,5.062986480544697
95550,95550,73298,430656.8,4509276.0,73297,430803.4,4509274.1,WILSON AVE,B,25,Y,Y,Y,0.21864153336,0.4969125758179999,1.76323817226,0.0911006388569,N,"11 Other Local, Neighborhood, Rural Roads",0,146.612311899,0,0, , ,0,0,0,1432,1443,-7.502780535633194,7.502780535633194,7.502780535633194
95553,95553,73300,427795.562954,4509278.75261,73328,427780.19000000006,4509263.24, , ,0,N,Y,Y,0.0,0.249303704727,0.884626049032,0.0135705069647,N, ,0,21.8396207173,0,0, , ,0,1,0,1345,1344,4.578834096728895,-4.578834096728895,4.578834096728895
95554,95554,73301,427801.4,4509258.380000001,73300,427795.562954,4509278.75261, , ,0,N,Y,Y,0.0,0.2358632339999999,0.8369340561290001,0.0132489934657,N, ,0,21.3221947366,0,0, , ,0,1,0,1346,1345,4.689948724103334,-4.689948724103334,4.689948724103334
95555,95555,73302,427846.08,4509280.390000001,73305,427804.84,4509280.37, , ,0,N,Y,Y,0.0,0.249303704727,0.884626049032,0.0256605396022999,N, ,0,41.296648222,0,0, , ,0,1,0,1346,1345,2.4215040276979893,-2.4215040276979893,2.4215040276979893
95556,95556,73303,430330.8,4509280.499999999,73232,430329.7,4509193.100000001,2300 E,B,30,Y,Y,Y,0.108624253,0.296247962727,1.05120244839,0.0543121264804999,N,10 Other Federal Aid Eligible Local Roads,10000,87.4069219203,0,0,2B,2B,1,0,0,1412,1410,2.288148302286236,-2.288148302286236,2.288148302286236
95557,95557,73303,430330.8,4509280.499999999,73304,430421.3,4509281.100000001,WILSON AVE,B,25,Y,Y,Y,0.13496474736,0.306738062182,1.08842538194,0.0562353113612,N,"11 Other Local, Neighborhood, Rural Roads",0,90.5019889265,0,0, , ,0,0,0,1412,1418,-6.6296885528922695,6.6296885528922695,6.6296885528922695
95558,95558,73304,430421.3,4509281.100000001,73151,430419.3,4509086.6,NEVADA ST,B,25,Y,Y,Y,0.29007131712,0.659252993455,2.33928481548,0.120863048751,N,"11 Other Local, Neighborhood, Rural Roads",0,194.510282505,0,0, , ,0,0,0,1418,1412,3.08466982965066,-3.08466982965066,3.08466982965066
95559,95559,73305,427804.84,4509280.37,73300,427795.562954,4509278.75261, , ,0,N,Y,Y,0.0,0.249303704727,0.884626049032,0.00647710648824,N, ,0,10.4238956891,0,0, , ,0,1,0,1345,1345,0.0,0.0,0.0
95560,95560,73306,429999.2,4509284.5,73303,430330.8,4509280.499999999,WILSON AVE,B,25,Y,Y,Y,0.49454787336,1.12397243945,3.98828930129,0.206061613911,N,"11 Other Local, Neighborhood, Rural Roads",0,331.624124575,0,0,2B,2B,0,0,0,1400,1412,-3.618554595622034,3.618554595622034,3.618554595622034
95562,95562,73308,431288.3,4509235.5,73313,431347.5,4509285.0,MOHAWK WAY,B,25,Y,Y,Y,0.11507979888,0.261544997455,0.928062894194,0.0479499161668,N,"11 Other Local, Neighborhood, Rural Roads",0,77.16793375749998,0,0, , ,0,0,0,1505,1517,-15.550500597450188,15.550500597450188,15.550500597450188
95564,95564,73309,429122.2,4509286.1,73253,429121.1699999999,4509210.97,1800 E,B,25,Y,Y,Y,0.11205117648,0.254661764727,0.90363852,0.0466879901688,N,"11 Other Local, Neighborhood, Rural Roads",0,75.13706009579998,0,0, , ,0,0,0,1384,1382,2.6618023082750293,-2.6618023082750293,2.6618023082750293
95565,95565,73310,429848.0,4509286.499999999,73242,429846.8,4509199.100000001,2100 E,B,30,Y,Y,Y,0.108625888,0.296252421818,1.05121827097,0.0543129440059,N,"8 Major Local Roads, Paved",9400,87.40823760030001,0,0,2B,2B,1,0,0,1396,1394,2.2881138607845988,-2.2881138607845988,2.2881138607845988
95566,95566,73310,429848.0,4509286.499999999,73306,429999.2,4509284.5,WILSON AVE,B,25,Y,Y,Y,0.2255028336,0.51250644,1.81857123871,0.0939595140343,N,"11 Other Local, Neighborhood, Rural Roads",0,151.213226936,0,0, , ,0,0,0,1396,1400,-2.6452712378745638,2.6452712378745638,2.6452712378745638
95567,95567,73311,428876.9,4509289.100000001,73256,428876.1,4509212.5,1700 E,B,30,Y,Y,Y,0.0951992285999999,0.259634259818,0.921282857419,0.0475996143346999,N,10 Other Federal Aid Eligible Local Roads,2500,76.6041774314,0,0,2B,2B,1,0,0,1378,1375,3.9162355116815104,-3.9162355116815104,3.9162355116815104
95568,95568,73311,428876.9,4509289.100000001,73309,429122.2,4509286.1,WILSON AVE,B,25,Y,Y,Y,0.36584089176,0.831456572182,2.95032977226,0.152433704853,N,"11 Other Local, Neighborhood, Rural Roads",0,245.318344198,0,0, , ,0,0,0,1378,1384,-2.445801605100234,2.445801605100234,2.445801605100234
95569,95569,73309,429122.2,4509286.1,73312,429147.7,4509293.6,WILSON AVE,B,25,Y,Y,Y,0.03963859992,0.0900877270909,0.319666128387,0.0165160832585,N,"11 Other Local, Neighborhood, Rural Roads",0,26.5800677187,0,0, , ,0,0,0,1384,1384,0.0,0.0,0.0
95570,95570,73312,429147.7,4509293.6,79376,429262.2,4509292.1,WILSON AVE,B,25,Y,Y,Y,0.17076740256,0.388107733091,1.37715647226,0.0711530844126999,N,"11 Other Local, Neighborhood, Rural Roads",0,114.509824908,0,0, , ,0,0,0,1384,1387,-2.619862533551399,2.619862533551399,2.619862533551399
95571,95571,73313,431347.5,4509285.0,79379,431362.2,4509297.500000001,MOHAWK WAY,B,25,Y,Y,Y,0.02877610896,0.0654002476364,0.232065394839,0.0119900454019999,N,"11 Other Local, Neighborhood, Rural Roads",0,19.2961135971,0,0, , ,0,0,0,1517,1526,-46.64151646242694,46.64151646242694,46.64151646242694
95573,95573,73315,431267.88,4509301.28,73284,431283.7,4509253.1,OAK SPRINGS DR,B,25,Y,Y,Y,0.07567920816,0.171998200364,0.610316194839,0.0315330033635,N,"11 Other Local, Neighborhood, Rural Roads",0,50.7474654651,0,0, , ,0,0,0,1490,1504,-27.5875846639633,27.5875846639633,27.5875846639633
95574,95574,73316,431340.4,4509302.499999999,73313,431347.5,4509285.0,MOHAWK CIR,B,25,Y,Y,Y,0.0281636815199999,0.0640083670909,0.227126463871,0.0117348673028999,N,"11 Other Local, Neighborhood, Rural Roads",0,18.8854441273,0,0, , ,0,0,0,1514,1517,-15.885249929935863,15.885249929935863,15.885249929935863
95577,95577,73318,426929.4,4509304.6,73293,426928.9,4509262.2,900 E,B,25,Y,Y,Y,0.06323510928,0.16467476375,0.50996055871,0.0263479622109,N,10 Other Federal Aid Eligible Local Roads,12000,42.4029480148,0,0, , ,0,0,0,1319,1319,0.0,0.0,0.0
95578,95578,73319,427807.0099999999,4509304.91,73305,427804.84,4509280.37, , ,0,N,Y,Y,0.0,0.358327155273,1.27148345419,0.0153953158746,N, ,0,24.7763668961,0,0, , ,0,1,0,1345,1345,0.0,0.0,0.0
95581,95581,73321,428395.0,4509308.1,73262,428393.9,4509216.6,1500 E,B,30,Y,Y,Y,0.1137191098,0.310143026727,1.10050751419,0.0568595548714,N,10 Other Federal Aid Eligible Local Roads,7000,91.5066117848,0,0,2B,2B,1,0,0,1363,1365,-2.185634415908093,2.185634415908093,2.185634415908093
95582,95582,73322,428877.1,4509308.6,73311,428876.9,4509289.100000001,1700 E,B,30,Y,Y,Y,0.0242347435999999,0.0660947552726999,0.234529776774,0.0121173717867999,N,10 Other Federal Aid Eligible Local Roads,2500,19.501025614,0,0,2B,2B,1,0,0,1379,1378,5.127935421417472,-5.127935421417472,5.127935421417472
95584,95584,73324,428636.8,4509310.6,73260,428635.6,4509214.7,1600 E,B,25,Y,Y,Y,0.14302594536,0.3250589667269999,1.15343504323,0.0595941438596999,N,"11 Other Local, Neighborhood, Rural Roads",0,95.9075075272,0,0, , ,0,0,0,1371,1370,1.0426712420989497,-1.0426712420989497,1.0426712420989497
95585,95585,73324,428636.8,4509310.6,73322,428877.1,4509308.6,WILSON AVE,B,25,Y,Y,Y,0.35836949472,0.814476124364,2.89007657032,0.149320622837,N,"11 Other Local, Neighborhood, Rural Roads",0,240.308322785,0,0,2B,2B,0,0,0,1371,1379,-3.32905656669972,3.32905656669972,3.32905656669972
95586,95586,73325,428036.1,4509301.199999999,73326,428090.1,4509312.6,WILSON AVE,B,25,Y,Y,Y,0.08230464,0.187056,0.663747096774,0.0342936000319,N,"11 Other Local, Neighborhood, Rural Roads",0,55.190216524300006,0,0, , ,0,0,0,1358,1361,-5.435746023353819,5.435746023353819,5.435746023353819
95587,95587,73326,428090.1,4509312.6,73327,428149.8,4509312.7,WILSON AVE,B,25,Y,Y,Y,0.08903016168,0.202341276545,0.7179851748389999,0.0370959007421,N,"11 Other Local, Neighborhood, Rural Roads",0,59.7000837537,0,0, , ,0,0,0,1361,1362,-1.6750395261179571,1.6750395261179571,1.6750395261179571
95588,95588,73327,428149.8,4509312.7,79382,428150.04999999993,4509223.95,1400 E,B,25,Y,Y,Y,0.132352548,0.300801245455,1.06735925806,0.0551468950409999,N,"11 Other Local, Neighborhood, Rural Roads",0,88.75035211009998,0,0, , ,0,0,0,1362,1361,1.1267560930456273,-1.1267560930456273,1.1267560930456273
95589,95589,73327,428149.8,4509312.7,79381,428269.8,4509311.500000001,WILSON AVE,B,25,Y,Y,Y,0.17896379544,0.406735898727,1.44325641484,0.0745682481328999,N,"11 Other Local, Neighborhood, Rural Roads",0,120.00599985,0,0, , ,0,0,0,1362,1366,-3.333166679165833,3.333166679165833,3.333166679165833
95590,95590,73328,427780.19000000006,4509263.24,73331,427780.6700000001,4509312.79, , ,0,N,Y,Y,0.0,0.312750835636,1.10976102968,0.0307903788172,N, ,0,49.5523267375,0,0, , ,0,1,0,1344,1343,2.018068708049635,-2.018068708049635,2.018068708049635
95591,95591,73300,427795.562954,4509278.75261,73331,427780.6700000001,4509312.79, , ,0,N,Y,Y,0.0,0.2358632339999999,0.8369340561290001,0.0230985903775,N, ,0,37.1735893331,0,0, , ,0,1,0,1345,1343,5.3801638095226005,-5.3801638095226005,5.3801638095226005
95592,95592,73329,431263.0,4509313.6,73315,431267.88,4509301.28,OAK SPRINGS DR,B,25,Y,Y,Y,0.019761528,0.0449125636364,0.15936716129,0.00823396997587,N,"11 Other Local, Neighborhood, Rural Roads",0,13.2512942765,0,0, , ,0,0,0,1490,1490,0.0,0.0,0.0
95593,95593,73330,427412.9,4509314.1,73286,427412.4,4509257.100000001,1100 E,B,30,Y,Y,Y,0.0708390192,0.193197325091,0.685538895484,0.0354195096277,N,10 Other Federal Aid Eligible Local Roads,16000,57.0021929375,0,0,3A,3A,1,0,0,1328,1328,0.0,0.0,0.0
95594,95594,73331,427780.6700000001,4509312.79,73338,427769.74,4509314.590000001, , ,0,N,Y,Y,0.0,0.2358632339999999,0.8369340561290001,0.00689136965028,N, ,0,11.0905878296,0,0, , ,0,1,0,1343,1343,0.0,0.0,0.0
95595,95595,73332,427364.1,4509314.7,73287,427347.1,4509257.6,MCCLELLAND ST,B,25,Y,Y,Y,0.0888464964,0.201923855455,0.716504003226,0.037019373503,N,"11 Other Local, Neighborhood, Rural Roads",0,59.5769250626,0,0, , ,0,0,0,1327,1327,0.0,0.0,0.0
95596,95596,73332,427364.1,4509314.7,73330,427412.9,4509314.1,WILSON AVE,B,25,Y,Y,Y,0.0727804720799999,0.165410163818,0.586939290968,0.030325196656,N,"11 Other Local, Neighborhood, Rural Roads",0,48.8036883859,0,0,3A,3A,0,0,0,1327,1328,-2.049025459085819,2.049025459085819,2.049025459085819
95598,95598,73334,427172.0,4509316.6,73291,427171.6,4509259.6,1000 E,B,25,Y,Y,Y,0.08500564584,0.193194649636,0.685529401935,0.0354190190872,N,"11 Other Local, Neighborhood, Rural Roads",0,57.0014034887,0,0, , ,0,0,0,1324,1324,0.0,0.0,0.0
95599,95599,73334,427172.0,4509316.6,73332,427364.1,4509314.7,WILSON AVE,B,25,Y,Y,Y,0.286490898,0.651115677273,2.31041046774,0.1193712074499999,N,"11 Other Local, Neighborhood, Rural Roads",0,192.109395916,0,0, , ,0,0,0,1324,1327,-1.5616102407150103,1.5616102407150103,1.5616102407150103
95603,95603,73337,426929.5,4509318.7,73318,426929.4,4509304.6,900 E,B,25,Y,Y,Y,0.02102772336,0.05475969625,0.169578414194,0.00876155143958,N,10 Other Federal Aid Eligible Local Roads,12000,14.1003546023,0,0, , ,0,0,0,1319,1319,0.0,0.0,0.0
95604,95604,73337,426929.5,4509318.7,73334,427172.0,4509316.6,WILSON AVE,B,25,Y,Y,Y,0.36165148176,0.821935185818,2.91654420774,0.150688117387,N,"11 Other Local, Neighborhood, Rural Roads",0,242.509092615,0,0, , ,0,0,0,1319,1324,-2.061778363064451,2.061778363064451,2.061778363064451
95605,95605,73338,427769.74,4509314.590000001,73341,427772.38,4509321.340000001, , ,0,N,Y,Y,0.0,0.168390012,0.597512945806,0.00470170357716,N, ,0,7.56666078262,0,0, , ,0,1,0,1343,1343,0.0,0.0,0.0
95608,95608,73331,427780.6700000001,4509312.79,73340,427782.07000000007,4509323.779999999, , ,0,N,Y,Y,0.0,0.312750835636,1.10976102968,0.00688405318215,N, ,0,11.0788131119,0,0, , ,0,1,0,1343,1342,9.026237647477576,-9.026237647477576,9.026237647477576
95609,95609,73340,427782.07000000007,4509323.779999999,73319,427807.0099999999,4509304.91, , ,0,N,Y,Y,0.0,0.168390012,0.597512945806,0.019773290213,N, ,0,31.8220358095,0,0, , ,0,1,0,1342,1345,-9.427429527008432,9.427429527008432,9.427429527008432
95610,95610,73341,427772.38,4509321.340000001,73340,427782.07000000007,4509323.779999999, , ,0,N,Y,Y,0.0,0.168390012,0.597512945806,0.00639061166354,N, ,0,10.2846957189,0,0, , ,0,1,0,1343,1342,9.723185083272012,-9.723185083272012,9.723185083272012
95611,95611,73342,427726.02,4509324.33,73290,427722.16,4509259.57, , ,0,N,Y,Y,0.0,0.686843624727,2.43718705548,0.0406883736403,N, ,0,65.48161024630001,0,0, , ,0,1,0,1340,1340,0.0,0.0,0.0
95612,95612,73343,427720.22,4509324.390000001,73342,427726.02,4509324.33, , ,0,N,Y,Y,0.0,0.1874059505449999,0.664988856774,0.00360414463434,N, ,0,5.80031033689,0,0, , ,0,1,0,1340,1340,0.0,0.0,0.0
95613,95613,73344,427901.7699999999,4509324.76,73234,427900.19000000006,4509194.1,1300 E,B,30,Y,Y,Y,0.1623885412,0.442877839636,1.57150201161,0.0811942706236,N,"8 Major Local Roads, Paved",31000,130.66955268799998,0,0,2B,2B,1,0,0,1349,1347,1.530578439168155,-1.530578439168155,1.530578439168155
95614,95614,73340,427782.07000000007,4509323.779999999,73357,427782.0899999999,4509325.9, , ,0,N,Y,Y,0.0,0.312750835636,1.10976102968,0.00131736513924,N, ,0,2.12009433855,0,0, , ,0,1,0,1342,1342,0.0,0.0,0.0
95615,95615,73343,427720.22,4509324.390000001,73419,427651.0,4509326.07, , ,0,N,Y,Y,0.0,0.529393267091,1.87849223806,0.0430239667514,N, ,0,69.2403841689,0,0, , ,0,1,0,1340,1336,5.7769754573323695,-5.7769754573323695,5.7769754573323695
95618,95618,73346,427605.8,4509326.7,73294,427605.2,4509267.2,1200 E,B,25,Y,Y,Y,0.0887362900799999,0.201673386545,0.7156152425810001,0.0369734542289,N,"11 Other Local, Neighborhood, Rural Roads",0,59.5030251313,0,0, , ,0,0,0,1335,1336,-1.680586823599959,1.680586823599959,1.680586823599959
95620,95620,73348,427467.5,4509328.1,73346,427605.8,4509326.7,WILSON AVE,B,25,Y,Y,Y,0.20625602928,0.468763702909,1.66335507484,0.0859400122496999,N,"11 Other Local, Neighborhood, Rural Roads",0,138.307085863,0,0, , ,0,0,0,1329,1335,-4.338172525696403,4.338172525696403,4.338172525696403
95622,95622,73342,427726.02,4509324.33,73341,427772.38,4509321.340000001, , ,0,N,Y,Y,0.0,0.1874059505449999,0.664988856774,0.0307508984397,N, ,0,49.4887892092,0,0, , ,0,1,0,1340,1343,-6.061978981377661,6.061978981377661,6.061978981377661
95626,95626,73351,431335.4,4509328.6,73316,431340.4,4509302.499999999,MOHAWK CIR,B,25,Y,Y,Y,0.03983799696,0.0905409021818,0.321274169032,0.0165991653972,N,"11 Other Local, Neighborhood, Rural Roads",0,26.7137755016,0,0, , ,0,0,0,1510,1514,-14.97354800994125,14.97354800994125,14.97354800994125
95629,95629,73353,427413.1,4509328.7,73330,427412.9,4509314.1,1100 E,B,30,Y,Y,Y,0.0181457356,0.05670542375,0.175603892903,0.00907286775474,N,10 Other Federal Aid Eligible Local Roads,16000,14.6013698012,0,0,3A,3A,0,0,0,1328,1328,0.0,0.0,0.0
95630,95630,73353,427413.1,4509328.7,73348,427467.5,4509328.1,WILSON AVE,B,25,Y,Y,Y,0.08113113192,0.184388936182,0.6542833219349999,0.0338046383444,N,"11 Other Local, Neighborhood, Rural Roads",0,54.4033087227,0,0, , ,0,0,0,1328,1329,-1.838123495571044,1.838123495571044,1.838123495571044
